data	open	high	low	close	volume
2025-10-24 18:00:00	121.18	121.24	121.17	121.21	3574
2025-10-27 08:00:00	121.08	121.14	121.08	121.13	9201
2025-10-27 09:00:00	121.12	121.25	121.11	121.18	30300
2025-10-27 10:00:00	121.18	121.27	121.18	121.23	26838
2025-10-27 11:00:00	121.24	121.26	121.18	121.23	22999
2025-10-27 12:00:00	121.23	121.3	121.21	121.26	17015
2025-10-27 13:00:00	121.26	121.28	121.21	121.26	21050
2025-10-27 14:00:00	121.26	121.32	121.24	121.27	29957
2025-10-27 15:00:00	121.27	121.35	121.26	121.32	24016
2025-10-27 16:00:00	121.32	121.37	121.25	121.35	24678
2025-10-27 17:00:00	121.36	121.39	121.35	121.37	5572
2025-10-28 08:00:00	121.4	121.4	121.32	121.39	10115
2025-10-28 09:00:00	121.39	121.45	121.36	121.38	29579
2025-10-28 10:00:00	121.39	121.44	121.34	121.35	33353
